date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost
2014/5/22 0:00,4,2.25,1720,8300,1.0,0,0,4,1720,0,1973,0,31510 41st Ave SW,Federal Way,WA 98023,USA,6.06758407,240015.3333
2014/5/22 0:00,4,2.0,1580,8000,1.0,0,0,3,1040,540,1967,2011,2306 S 284th Pl,Federal Way,WA 98003,USA,7.770230621,245000.0
2014/5/22 0:00,2,1.0,940,8532,1.0,0,0,4,940,0,1959,0,628 SW 136th St,Burien,WA 98166,USA,7.078786407,249950.0
2014/5/22 0:00,4,2.75,2570,7264,2.0,0,0,3,1720,850,1998,2006,1621 56th Ct SE,Auburn,WA 98092,USA,7.485985153,254500.0
2014/5/22 0:00,3,2.5,1550,3569,2.0,0,0,3,1550,0,2011,0,1506 51st St NE,Auburn,WA 98002,USA,6.370148942,259000.0
2014/5/22 0:00,2,1.5,840,867,2.0,0,0,3,840,0,2005,0,9122 23rd Ave NE,Seattle,WA 98115,USA,7.449052275,270000.0
2014/5/22 0:00,1,0.75,1170,14149,1.0,0,0,5,880,290,1962,0,37316 W Lake Walker Dr SE,Enumclaw,WA 98022,USA,7.927663158,275000.0001
2014/5/22 0:00,4,2.0,980,10640,1.0,0,0,5,980,0,1978,0,17026 426th Ave SE,North Bend,WA 98045,USA,6.208182571,295000.0
2014/5/22 0:00,5,2.5,2760,6000,2.0,0,0,3,2760,0,2006,0,843 S Rose St,Seattle,WA 98108,USA,7.867494958,300000.0
2014/5/22 0:00,6,2.0,2040,10812,1.0,0,0,4,2040,0,1943,0,555 Index Ave NE,Renton,WA 98056,USA,7.050024677,300000.0
2014/5/22 0:00,4,1.75,2200,8100,1.5,0,0,5,1400,800,1942,0,12036 23rd Ave S,Seattle,WA 98168,USA,7.305851565,305000.0
2014/5/22 0:00,3,1.5,2320,7500,1.0,0,0,3,2320,0,1976,0,26905 NE Cherry St,Duvall,WA 98019,USA,7.644693902,307000.0
2014/5/22 0:00,2,1.0,1070,5824,1.0,0,2,5,1070,0,1949,0,7057 S Lakeridge Dr,Seattle,WA 98178,USA,7.016839766,319950.0
2014/5/22 0:00,3,2.0,1110,10500,1.0,0,0,5,1110,0,1978,0,17040 426th Ave SE,North Bend,WA 98045,USA,6.343046094,320000.0
2014/5/22 0:00,3,2.25,998,844,2.0,0,0,3,798,200,2007,0,820 NW 95th St,Seattle,WA 98117,USA,6.596624709,320000.0
2014/5/22 0:00,3,2.25,1347,1292,3.0,0,0,3,1347,0,2010,0,14007-14017 35th Ave NE,Seattle,WA 98125,USA,6.360351833,321000.0
2014/5/22 0:00,3,2.5,1750,7208,2.0,0,0,3,1750,0,1994,0,11201 SE 190th Pl,Renton,WA 98055,USA,7.252334548,324000.0
2014/5/22 0:00,4,3.5,3150,6202,2.0,0,0,3,3150,0,2005,0,22547 134th Pl SE,Kent,WA 98042,USA,7.530652942,330000.0
2014/5/22 0:00,3,1.0,1070,6109,1.0,0,0,5,1070,0,1951,0,12551 Roosevelt Way NE,Seattle,WA 98125,USA,6.148506935,337000.0
2014/5/22 0:00,4,2.5,1980,7403,2.0,0,0,3,1980,0,1988,2000,3002 SW 349th Pl,Federal Way,WA 98023,USA,7.34109828,342246.4286
2014/5/22 0:00,3,1.0,1220,7876,1.0,0,0,3,1220,0,1966,1963,14405 105th Ave NE,Kirkland,WA 98034,USA,6.130201349,348580.0
2014/5/22 0:00,4,2.5,2052,3723,2.0,0,0,3,2052,0,2014,0,35650 30th Ave S,Federal Way,WA 98003,USA,7.632760493,349900.0
2014/5/22 0:00,2,1.0,1060,1600,2.0,0,0,3,1060,0,1979,2014,1523 30th Ave S,Seattle,WA 98144,USA,6.677799997,353250.0
2014/5/22 0:00,3,2.25,1280,959,3.0,0,0,3,1280,0,2005,0,8526 Nesbit Ave N,Seattle,WA 98103,USA,6.525609215,355000.0
2014/5/22 0:00,2,1.75,1060,16470,1.0,0,0,3,1060,0,1977,2004,15523 187th Ave NE,Woodinville,WA 98072,USA,6.084097157,356000.0
2014/5/22 0:00,3,1.5,1360,885,3.0,0,0,3,1360,0,2008,0,709 N 94th St,Seattle,WA 98103,USA,7.386963804,359000.0
2014/5/22 0:00,3,1.0,1100,4046,1.5,0,4,4,1100,0,1922,0,28764 Redondo Beach Dr S,Des Moines,WA 98198,USA,7.34613736,360999.9999
2014/5/22 0:00,5,3.5,2420,4670,2.0,0,0,3,2420,0,2013,1923,8803 38th Ave S,Seattle,WA 98118,USA,7.559824849,380000.0001
2014/5/22 0:00,2,2.5,1230,987,2.0,0,0,3,1060,170,2011,0,2031 S Washington St,Seattle,WA 98144,USA,6.260002962,380000.0
2014/5/22 0:00,3,1.0,1250,7300,1.0,0,0,4,1250,0,1956,0,16204 SE 8th St,Bellevue,WA 98008,USA,7.421356771,385000.0
2014/5/22 0:00,4,2.5,3140,8060,2.0,0,0,3,3140,0,1991,0,32800 7th Ave SW,Federal Way,WA 98023,USA,7.647011223,389950.0
2014/5/22 0:00,3,1.0,1040,6250,1.0,0,0,3,1040,0,1942,1999,5440 42nd Ave SW,Seattle,WA 98136,USA,7.332286694,400000.0
2014/5/22 0:00,3,2.25,1950,7221,1.0,0,0,4,1950,0,2006,0,3742 S 192nd St,SeaTac,WA 98188,USA,7.065513886,407999.9999
2014/5/22 0:00,4,3.0,3220,8936,2.0,0,0,3,2450,770,1990,2009,20301 96th Ave S,Kent,WA 98031,USA,7.397403888,430000.0
2014/5/22 0:00,2,2.5,1520,1588,2.0,0,0,3,1240,280,2007,0,2310 15th Ave S,Seattle,WA 98144,USA,6.560734434,430000.0
2014/5/22 0:00,3,3.5,1900,1612,2.0,0,0,3,1430,470,2008,0,6527 41st Ave SW,Seattle,WA 98136,USA,6.64387338,431499.9999
2014/5/22 0:00,3,2.75,2200,14925,1.0,0,0,3,1100,1100,1982,0,21013 NE 60th Pl,Redmond,WA 98053,USA,6.24400592,432000.0
2014/5/22 0:00,3,2.25,1470,1578,2.0,0,0,3,1090,380,2007,0,7202 California Ave SW,Seattle,WA 98136,USA,6.731286026,432000.0
2014/5/22 0:00,3,2.25,1820,8008,1.0,0,0,3,1240,580,1981,2013,17202 NE 134th Pl,Redmond,WA 98052,USA,7.94599719,475000.0001
2014/5/22 0:00,4,2.25,3250,34293,2.0,0,0,4,3250,0,1983,0,28030 185th Pl SE,Kent,WA 98042,USA,6.489153876,480000.0002
2014/5/22 0:00,5,2.25,2230,9600,1.0,0,0,3,1320,910,1978,0,16218 195th Pl NE,Woodinville,WA 98077,USA,6.82963781,481999.9999
2014/5/22 0:00,4,2.0,1640,5000,2.0,0,0,3,1640,0,1907,1983,639 NW 52nd St,Seattle,WA 98107,USA,6.002629589,492000.0
2014/5/22 0:00,2,1.75,1560,1750,1.0,0,0,4,780,780,1904,0,115 Blaine St,Seattle,WA 98109,USA,7.38960514,494400.0001
2014/5/22 0:00,2,1.75,2860,59612,1.0,1,4,3,1510,1350,1948,2003,4338 SW 307th St,Federal Way,WA 98023,USA,7.551998021,503000.0
2014/5/22 0:00,4,2.25,2350,8140,1.0,0,0,4,1430,920,1977,0,15800 SE 50th St,Bellevue,WA 98006,USA,7.16286115,555000.0
2014/5/22 0:00,4,1.75,3000,42200,1.0,0,3,3,1500,1500,1950,2005,3901 Park Ave N,Renton,WA 98056,USA,7.969724007,585000.0
2014/5/22 0:00,4,3.0,2170,8240,1.0,0,0,4,1370,800,1968,0,18504 NE 21st St,Redmond,WA 98052,USA,6.798299781,592500.0
2014/5/22 0:00,3,1.75,1650,5100,1.0,0,0,5,1040,610,1908,0,547 NE 81st St,Seattle,WA 98115,USA,7.727697032,600000.0
2014/5/22 0:00,4,2.75,2750,14982,1.0,0,3,3,1720,1030,1981,2013,27318 10th Pl S,Des Moines,WA 98198,USA,6.575608779,604699.9999
2014/5/22 0:00,4,2.5,2980,8107,2.0,0,0,3,2980,0,2000,0,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,USA,7.267392737,622499.9999
2014/5/22 0:00,3,1.75,2060,12558,1.0,0,0,4,1350,710,1984,0,6619 147th Ct NE,Redmond,WA 98052,USA,7.530851735,625000.0
2014/5/22 0:00,4,2.5,3240,13978,1.0,0,0,3,1860,1380,1977,2004,2069 211th Ave NE,Sammamish,WA 98074,USA,6.261659456,635699.9999
2014/5/22 0:00,4,1.75,2260,7005,1.0,0,1,4,1130,1130,1947,1988,137 18th Ave,Kirkland,WA 98033,USA,6.42677849,648360.0
2014/5/22 0:00,4,2.5,2860,12394,2.0,0,0,3,2860,0,1999,0,2853 234th Ave SE,Sammamish,WA 98075,USA,7.392516729,655000.0
2014/5/22 0:00,4,1.75,2740,8520,1.0,0,2,3,1370,1370,1954,2005,5524 S Morgan St,Seattle,WA 98118,USA,6.574897161,657000.0
2014/5/22 0:00,3,2.5,2670,10496,2.0,0,0,3,2670,0,1989,0,1917 235th Ct NE,Sammamish,WA 98074,USA,7.578611622,657500.0001
2014/5/22 0:00,3,2.5,2450,4332,2.0,0,0,3,2450,0,2010,0,10741 242nd Pl NE,Redmond,WA 98053,USA,6.423500478,660000.0001
2014/5/22 0:00,4,2.5,2600,17388,2.0,0,0,3,2600,0,1996,0,14623 SE 82nd Ct,Newcastle,WA 98059,USA,6.234244658,665000.0
2014/5/22 0:00,3,2.0,2000,3207,1.0,0,0,4,1100,900,1916,0,1330 N Lucas Pl,Seattle,WA 98103,USA,7.906109177,677000.0001
2014/5/22 0:00,4,2.5,2930,18199,2.0,0,0,3,2930,0,1998,2006,1645 219th Pl SE,Sammamish,WA 98075,USA,6.199472309,749000.0001
2014/5/22 0:00,4,2.5,2350,8001,2.0,0,0,4,2350,0,1987,0,14019 SE 61st Pl,Bellevue,WA 98006,USA,6.014072323,770000.0
2014/5/22 0:00,4,2.75,2410,6000,1.0,0,0,5,1410,1000,1950,0,3210 NW 58th St,Seattle,WA 98107,USA,6.603993764,805000.0
2014/5/22 0:00,4,3.25,3090,6744,2.0,0,4,3,3090,0,2013,1923,19117-19123 Richmond Beach Dr NW,Shoreline,WA 98177,USA,7.269112316,850000.0
2014/5/22 0:00,4,3.25,3340,10890,1.5,0,0,3,2240,1100,1963,2000,15243 NE 71st Ct,Redmond,WA 98052,USA,7.863375638,909999.9999
2014/5/22 0:00,4,3.0,4260,18687,2.0,0,0,3,4260,0,1996,0,2432 267th Ct SE,Sammamish,WA 98075,USA,6.104846034,999999.9999
2014/5/22 0:00,4,3.25,3440,35021,2.0,0,0,3,3440,0,1983,2009,11704 NE 41st St,Kirkland,WA 98033,USA,6.988053082,1050000.0
2014/5/22 0:00,4,2.5,3030,12590,1.5,0,0,4,3030,0,1988,0,3255 111th Ave SE,Bellevue,WA 98004,USA,6.507545355,1050000.0
2014/5/22 0:00,4,3.75,3860,5474,2.5,0,0,3,3860,0,2007,0,2603 NE Davis Loop,Issaquah,WA 98029,USA,6.311150119,1051000.0
2014/5/22 0:00,4,3.0,3600,9200,1.0,0,4,4,2100,1500,1976,1992,2646 168th Ave SE,Bellevue,WA 98008,USA,6.273311647,1075000.0
2014/5/22 0:00,3,2.75,2890,12130,2.0,0,3,4,2830,60,1987,0,4506 Lake Washington Blvd NE,Kirkland,WA 98033,USA,6.959326412,1170000.0
2014/5/23 0:00,1,0.75,430,5050,1.0,0,0,2,430,0,1912,0,32215 E Rutherford St,Carnation,WA 98014,USA,7.893801545,79999.99999
2014/5/23 0:00,2,1.0,580,7500,1.0,0,0,3,580,0,1943,2002,6621 S 131st Pl,Seattle,WA 98178,USA,6.871645286,90000.0
2014/5/23 0:00,3,1.0,1080,10500,1.0,0,0,3,1080,0,1967,2011,4411 S 314th St,Auburn,WA 98001,USA,7.310476713,132500.0
2014/5/23 0:00,2,1.0,1300,44431,1.0,0,0,5,1300,0,1958,0,30557 55th Ave S,Auburn,WA 98001,USA,7.795886732,175000.0
2014/5/23 0:00,4,1.0,1350,11507,1.0,0,0,3,1350,0,1966,1963,19516-19598 108th Ave SE,Renton,WA 98055,USA,6.547997932,200000.0
2014/5/23 0:00,3,1.0,960,9633,1.0,0,0,5,960,0,1982,0,506 Harmony Ln,Enumclaw,WA 98022,USA,7.6769696,218000.0
2014/5/23 0:00,2,1.0,1300,11867,1.5,0,0,4,1300,0,1975,0,33023 SE 310th St,Ravensdale,WA 98051,USA,6.419407922,225000.0
2014/5/23 0:00,4,2.5,1810,39639,1.0,0,0,3,1230,580,1970,2014,17421 SE Covington Sawyer Rd,Kent,WA 98042,USA,6.509769259,234999.9999
2014/5/23 0:00,2,1.0,1140,1730,1.5,0,0,3,1010,130,2007,0,3002 SW Cycle Ct,Seattle,WA 98126,USA,7.021747638,235000.0
2014/5/23 0:00,4,1.0,1450,8960,1.0,0,0,3,1450,0,1943,2002,1011 SW 118th St,Seattle,WA 98146,USA,7.591317334,244000.0
2014/5/23 0:00,3,2.0,1490,8371,1.5,0,0,3,1490,0,1984,0,11405 SE 229th St,Kent,WA 98031,USA,6.796552538,255000.0
2014/5/23 0:00,3,1.75,1620,7540,1.0,0,0,3,1310,310,1988,2000,21659 SE 266th St,Maple Valley,WA 98038,USA,6.501755178,258000.0
2014/5/23 0:00,4,2.5,1960,9898,2.0,0,0,3,1960,0,2001,0,24330 130th Ave SE,Kent,WA 98030,USA,7.144448577,259585.5714
2014/5/23 0:00,4,1.5,1930,15531,2.0,0,0,3,1930,0,1979,2014,28616 28th Pl S,Federal Way,WA 98003,USA,7.367727054,274999.9999
2014/5/23 0:00,2,1.0,1340,7788,1.0,0,2,3,1340,0,1947,2012,7111 S Ryan St,Seattle,WA 98178,USA,7.939605123,300000.0
2014/5/23 0:00,2,1.0,780,13500,1.0,0,0,4,780,0,1946,1989,15210 Mink Rd NE,Woodinville,WA 98077,USA,7.090862107,306000.0
2014/5/23 0:00,3,1.0,1920,6862,1.0,0,2,3,1120,800,1952,2008,4602 S Fletcher St,Seattle,WA 98118,USA,7.112874053,325000.0
2014/5/23 0:00,4,2.5,2210,6080,1.0,0,2,4,1410,800,1965,0,12413 84th Ave S,Seattle,WA 98178,USA,6.379755351,334000.0001
2014/5/23 0:00,4,2.5,1750,8476,1.0,0,0,4,1240,510,1983,0,15216 SE 176th Pl,Renton,WA 98058,USA,7.266247882,335000.0
2014/5/23 0:00,3,1.0,1010,11244,1.0,0,0,4,1010,0,1947,1988,16220 8th Ave NE,Shoreline,WA 98155,USA,6.26221981,349999.9999
2014/5/23 0:00,3,2.0,1220,1186,3.0,0,0,3,1220,0,2007,0,9245a Interlake Ave N,Seattle,WA 98103,USA,6.301925006,355000.0
2014/5/23 0:00,3,2.0,1270,1323,3.0,0,0,3,1270,0,2006,0,8830 Midvale Ave N,Seattle,WA 98103,USA,6.876001999,360000.0
2014/5/23 0:00,5,1.75,2120,8399,1.0,0,0,4,1320,800,1942,1982,18318 Meridian Ave N,Shoreline,WA 98133,USA,7.899391937,377691.0001
2014/5/23 0:00,3,1.0,1800,5612,1.0,0,0,4,1200,600,1942,1982,8639 36th Ave SW,Seattle,WA 98126,USA,7.095420898,383000.0
2014/5/23 0:00,4,2.5,2440,7155,2.0,0,0,3,2440,0,1993,0,16032 SE 170th Pl,Renton,WA 98058,USA,6.936613226,388000.0
2014/5/23 0:00,3,1.75,2420,12676,2.0,0,0,3,2420,0,1911,1986,227 W Park St,North Bend,WA 98045,USA,6.079860631,399500.0001
2014/5/23 0:00,3,2.0,1540,1827,2.0,0,0,3,1540,0,2005,0,2460 NE Park Dr,Issaquah,WA 98029,USA,7.496633088,401999.9999
2014/5/23 0:00,3,2.0,1650,9641,1.5,0,0,3,1650,0,1983,2009,12721 83rd Ct NE,Kirkland,WA 98034,USA,6.382527235,410000.0
2014/5/23 0:00,3,1.5,1110,9762,1.0,0,0,4,1110,0,1963,0,14222 NE 80th Pl,Redmond,WA 98052,USA,6.219863146,416000.0
2014/5/23 0:00,4,1.75,1830,9600,1.0,0,0,4,1010,820,1966,0,16130 SE Newport Way,Bellevue,WA 98006,USA,6.548911625,433000.0
2014/5/23 0:00,4,2.5,2380,12067,2.0,0,0,3,2380,0,2002,0,313 Mt Baker Pl NE,Renton,WA 98059,USA,7.913439646,439950.0
2014/5/23 0:00,4,2.5,2560,10400,1.0,0,0,4,1280,1280,1965,0,749 Mountain View Pl SW,Issaquah,WA 98027,USA,6.365072631,440000.0001
2014/5/23 0:00,3,2.0,1630,8702,1.0,0,0,3,1630,0,1987,2000,1905 NE 29th Ct,Renton,WA 98056,USA,7.350599714,445000.0
2014/5/23 0:00,3,2.0,1560,4080,2.0,0,0,3,1560,0,1923,1982,828 NE 83rd St,Seattle,WA 98115,USA,6.660808621,449950.0
2014/5/23 0:00,3,1.0,1670,4005,1.5,0,0,4,1170,500,1939,1989,8030 18th Ave NW,Seattle,WA 98117,USA,7.75579644,460000.0001
2014/5/23 0:00,3,1.75,1300,2580,1.0,0,0,5,820,480,1919,1934,825 NE 63rd St,Seattle,WA 98115,USA,7.2411004,462000.0
2014/5/23 0:00,3,1.75,1120,5500,1.5,0,0,4,1120,0,1925,1968,6617 Beveridge Pl SW,Seattle,WA 98136,USA,7.617726528,464600.0
2014/5/23 0:00,4,2.75,2430,20720,1.0,0,0,3,2430,0,1967,2011,14951 NE 204th St,Woodinville,WA 98072,USA,6.501126739,465425.0001
2014/5/23 0:00,3,1.75,1620,8645,1.0,0,0,3,1190,430,1973,2013,6605-6609 141st Pl NE,Redmond,WA 98052,USA,6.881304491,467100.0
2014/5/23 0:00,3,2.25,1670,1596,2.0,0,0,3,1220,450,2002,0,3019 30th Ave W,Seattle,WA 98199,USA,6.38080488,505000.0
2014/5/23 0:00,2,1.0,1680,6500,1.0,0,0,4,1140,540,1941,1998,5906 44th Ave SW,Seattle,WA 98136,USA,6.438224159,515000.0
2014/5/23 0:00,3,1.75,1680,3420,1.0,0,0,3,960,720,1992,0,7717 35th Ave NE,Seattle,WA 98115,USA,6.684638974,525999.9999
2014/5/23 0:00,4,1.75,1814,5000,1.0,0,0,4,944,870,1951,1999,7532 44th Ave NE,Seattle,WA 98115,USA,6.399581768,530000.0001
2014/5/23 0:00,3,2.5,2210,7620,2.0,0,0,3,2210,0,1994,0,10526 157th Ave NE,Redmond,WA 98052,USA,6.643409481,534999.9999
2014/5/23 0:00,4,3.0,2830,213879,2.0,0,0,4,2830,0,1987,0,34422 176th Ave SE,Auburn,WA 98092,USA,7.178103558,549899.9995
2014/5/23 0:00,3,2.5,2510,5400,2.0,0,0,3,2510,0,1992,0,919 N 33rd St,Renton,WA 98056,USA,6.441723107,550000.0
2014/5/23 0:00,3,2.0,1830,9152,1.0,0,0,5,1830,0,1959,0,11815 SE 56th St,Bellevue,WA 98006,USA,7.682826806,550000.0
2014/5/23 0:00,3,1.0,1430,5000,1.0,0,0,4,1080,350,1919,1985,6008 29th Ave NE,Seattle,WA 98115,USA,6.474216143,552000.0
2014/5/23 0:00,4,2.0,3510,12905,1.0,0,2,3,2210,1300,1965,1982,1962 SW 172nd St,Burien,WA 98166,USA,7.051931956,554819.9999
2014/5/23 0:00,5,2.5,3840,16905,2.0,0,0,3,3840,0,1991,0,739 SW 337th St,Federal Way,WA 98023,USA,7.891751537,556000.0
2014/5/23 0:00,3,2.5,1620,1173,3.0,0,4,3,1470,150,2008,0,5410 Greenwood Ave N,Seattle,WA 98103,USA,7.439905095,580000.0
2014/5/23 0:00,3,2.0,1670,4572,1.5,0,0,3,1670,0,1931,0,7705 13th Ave NW,Seattle,WA 98117,USA,6.397338503,585000.0
2014/5/23 0:00,3,2.75,1960,2500,1.5,0,0,5,1410,550,1926,0,427 N 63rd St,Seattle,WA 98103,USA,7.634896023,599000.0
2014/5/23 0:00,3,1.0,1500,3920,1.0,0,0,3,1000,500,1947,2012,128 NW 59th St,Seattle,WA 98107,USA,7.827932135,606000.0
2014/5/23 0:00,3,2.5,2600,10092,1.0,0,0,3,2600,0,1984,0,22922 NE 14th St,Sammamish,WA 98074,USA,7.535011797,625000.0
2014/5/23 0:00,4,2.75,2250,5700,1.0,0,0,3,1200,1050,1951,1994,2436 Dexter Ave N,Seattle,WA 98109,USA,7.948934884,648474.9999
2014/5/23 0:00,4,4.0,2290,6250,1.5,0,0,5,1690,600,1940,0,2319 41st Ave SW,Seattle,WA 98116,USA,7.33159085,661254.0
2014/5/23 0:00,3,2.75,1800,9550,1.0,0,0,4,1320,480,1966,0,12115 SE 44th Pl,Bellevue,WA 98006,USA,7.739331702,665000.0
2014/5/23 0:00,4,2.0,1590,6750,1.0,0,0,3,1590,0,1951,1994,2333 12th Ave E,Seattle,WA 98102,USA,7.629298406,670500.0
2014/5/23 0:00,4,2.5,2560,36601,2.0,0,0,4,2560,0,1987,0,26007 SE 27th St,Sammamish,WA 98075,USA,6.00736549,675000.0001
2014/5/23 0:00,3,2.5,2390,9157,2.0,0,0,3,2390,0,1984,0,14500-14526 NE 61st St,Redmond,WA 98052,USA,7.51376093,735000.0
2014/5/23 0:00,4,2.5,2380,9614,2.0,0,0,4,2380,0,1991,0,16810 SE 47th Way,Bellevue,WA 98006,USA,7.321544189,782000.0001
2014/5/23 0:00,4,2.75,3500,7200,2.0,0,0,3,3500,0,2005,0,8930-9034 236th Ave NE,Redmond,WA 98053,USA,6.711249356,788599.9999
2014/5/23 0:00,4,2.25,2530,9200,1.0,0,0,5,1570,960,1976,0,4632 141st Ct SE,Bellevue,WA 98006,USA,7.131716934,902000.0001
2014/5/23 0:00,4,2.0,2840,13367,1.0,0,0,3,1420,1420,1952,2008,9723 NE 15th St,Clyde Hill,WA 98004,USA,7.244415275,945000.0001
2014/5/23 0:00,5,3.25,3400,7452,2.0,0,0,3,3400,0,1999,0,15251 NE 6th St,Bellevue,WA 98007,USA,6.296567879,950000.0
2014/5/23 0:00,4,3.0,3680,5854,1.0,0,3,3,2060,1620,1967,2011,1414 Magnolia Blvd W,Seattle,WA 98199,USA,6.616966949,980000.0001
2014/5/23 0:00,3,4.0,4380,42769,2.0,0,0,5,4380,0,1983,0,17301 NE 131st St,Redmond,WA 98052,USA,6.032557012,1050000.0
2014/5/23 0:00,4,3.5,4740,172497,2.0,0,0,3,4740,0,2003,0,19933 NE 85th St,Redmond,WA 98053,USA,7.821522699,1200000.0
2014/5/23 0:00,4,3.0,3370,7920,1.0,0,3,3,1860,1510,1988,2000,3524 NW 67th St,Seattle,WA 98117,USA,7.974418117,1325000.0
2014/5/23 0:00,4,3.5,4390,11600,2.0,0,3,3,3060,1330,1990,2009,2758 68th Ave SE,Mercer Island,WA 98040,USA,7.401906422,1610000.0
2014/5/24 0:00,2,1.0,720,7200,1.0,0,0,5,720,0,1943,0,3113 SE 6th St,Renton,WA 98058,USA,6.244470507,199000.0
2014/5/24 0:00,3,1.75,1260,6908,1.0,0,0,3,1260,0,1994,0,23221 SE 242nd St,Maple Valley,WA 98038,USA,6.850612188,245000.0
2014/5/24 0:00,4,1.5,2670,10026,2.0,0,0,3,2670,0,1996,0,1121 48th Ct SE,Auburn,WA 98092,USA,6.997628167,347000.0001
2014/5/24 0:00,4,1.75,1960,9300,1.0,0,0,5,1340,620,1979,0,16803 426th Pl SE,North Bend,WA 98045,USA,6.586427724,372000.0
2014/5/24 0:00,3,2.5,2460,4399,2.0,0,0,3,2460,0,2007,0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA,6.721273834,440500.0001
2014/5/24 0:00,3,1.0,1370,3000,1.5,0,0,3,1370,0,1924,2011,611 N 46th St,Seattle,WA 98103,USA,6.545550229,479000.0
2014/5/24 0:00,3,2.5,1740,5782,2.0,0,0,4,1740,0,1989,0,3512 253rd Ct SE,Issaquah,WA 98029,USA,6.661389457,496699.9999
2014/5/24 0:00,4,2.5,3670,7000,2.0,0,0,3,3670,0,2005,0,19454 SE 27th Pl,Sammamish,WA 98075,USA,7.916343913,820000.0001
2014/5/24 0:00,4,4.25,5584,68257,2.0,0,0,3,5584,0,1998,2006,29002 NE 3rd Way,Carnation,WA 98014,USA,7.704533524,1680000.0
2014/5/25 0:00,3,1.75,1570,8459,1.0,0,0,3,1570,0,1991,0,1168 Semanski St,Enumclaw,WA 98022,USA,7.089044176,195000.0
2014/5/25 0:00,3,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,23620 SE 243rd Pl,Maple Valley,WA 98038,USA,6.24994398,295000.0
2014/5/25 0:00,4,3.5,2630,3435,1.5,0,3,3,1640,990,1984,0,18641 48th Pl S,SeaTac,WA 98188,USA,7.735690115,325000.0
2014/5/25 0:00,3,2.5,1620,7410,1.0,0,0,5,1620,0,1955,0,19584-19766 Meridian Ave N,Shoreline,WA 98133,USA,7.524871023,355300.0001
2014/5/25 0:00,3,3.0,2980,28000,1.0,0,0,3,1820,1160,1981,2013,15017-15023 NE 144th St,Redmond,WA 98052,USA,7.148115862,674999.9999
2014/5/26 0:00,3,1.0,1140,8800,1.0,0,0,3,1140,0,1972,2002,4804 S 378th St,Auburn,WA 98001,USA,6.534407034,172500.0
2014/5/26 0:00,3,1.0,1140,5000,1.0,0,0,3,1140,0,1960,2012,5403 23rd Ave SW,Seattle,WA 98106,USA,6.526659269,276000.0
2014/5/26 0:00,4,2.5,2100,3916,2.0,0,0,3,2100,0,2009,0,11674 SE 189th Pl,Renton,WA 98058,USA,7.155884347,346000.0001
2014/5/26 0:00,3,2.5,1780,4050,2.0,0,0,3,1780,0,2001,0,1743 NE 146th St,Shoreline,WA 98155,USA,7.196126429,370000.0
2014/5/26 0:00,3,1.5,1690,9144,1.0,0,0,4,1140,550,1956,0,6601 NE 153rd Pl,Kenmore,WA 98028,USA,7.755012679,379950.0
2014/5/26 0:00,2,1.5,2730,19877,1.0,0,0,4,1570,1160,1976,1992,19807 330th Ave NE,Duvall,WA 98019,USA,6.298963315,459999.9999
2014/5/26 0:00,4,2.5,2700,8810,2.0,0,0,3,2700,0,2004,2003,11659 168th Ct NE,Redmond,WA 98052,USA,6.022545615,690000.0
2014/5/26 0:00,3,2.0,2130,35169,1.0,0,0,4,2130,0,1989,0,16704 162nd Ave NE,Woodinville,WA 98072,USA,7.919692933,880000.0001
2014/5/27 0:00,2,1.0,1180,9350,1.0,0,0,3,1180,0,1918,0,12662 60th Ave S,Seattle,WA 98178,USA,6.039673228,160000.0
2014/5/27 0:00,3,1.0,910,5250,1.0,0,0,4,910,0,1971,0,1256 SW 146th St,Burien,WA 98166,USA,6.54046449,244000.0
2014/5/27 0:00,3,1.0,960,8100,1.0,0,0,3,960,0,1955,2005,20234 20th Ave NE,Shoreline,WA 98155,USA,6.505208118,255000.0
2014/5/27 0:00,3,2.0,1630,8018,1.0,0,0,3,1630,0,2003,0,311 Dereks Pl,Pacific,WA 98047,USA,6.594944723,260000.0
2014/5/27 0:00,3,2.5,1658,2700,2.0,0,0,3,1658,0,2014,0,2150 S 262nd Ct,Des Moines,WA 98198,USA,6.028992568,263900.0
2014/5/27 0:00,3,2.5,1440,7741,1.0,0,0,4,1000,440,1983,0,11009 SE 220th Pl,Kent,WA 98031,USA,6.470325431,265000.0
2014/5/27 0:00,4,2.0,1930,6600,1.0,0,0,4,1030,900,1967,0,13436 Occidental Ave S,Burien,WA 98168,USA,7.282104033,268000.0
2014/5/27 0:00,3,1.75,1670,7415,1.0,0,0,3,1320,350,1987,2000,16828 SE 251 St,Covington,WA 98042,USA,6.612528304,274950.0
2014/5/27 0:00,3,1.0,1200,6250,1.0,0,0,3,920,280,1943,2002,10424 2nd Ave S,Seattle,WA 98168,USA,7.732405794,280000.0
2014/5/27 0:00,3,2.5,1680,15711,1.0,0,0,3,1240,440,1994,0,20020 127th Pl SE,Kent,WA 98031,USA,7.465209113,282000.0
