index,residence space,building space,exchange rate,unit price of residence space,unit price of building space,total_cost
1292,3250,5797,6.51444597,45.07467846,0.349038856,967499.9999640574
1293,3480,15185,7.977799128,30.68399283,0.975115133,970000.0000325965
1294,2510,6339,7.230827194,54.73101173,0.014535999,993999.9999655695
1295,2920,7200,7.007174479,49.62307313,0.687089588,1049999.9999956787
1296,5940,11533,6.607924807,27.93294076,0.690232875,1148999.9997600697
1297,3790,19000,7.601940945,54.14631011,0.27673939,1599999.9999946428
1298,4590,14685,7.925243743,45.06715502,0.6066049,1709999.999908323
1299,780,6685,6.297798783,11.78279897,0.703539291,87500.00000461958
1300,720,4222,6.114156144,24.13929187,0.809414223,127160.0000192004
1301,820,7680,7.068608379,22.16840921,0.39615739,150000.00004256354
1302,740,9003,7.35431612,19.6793096,0.761224732,157499.99994746054
1303,1100,10125,7.621599139,16.0043954,0.444778894,168499.9999809433
1304,830,2699,6.041156143,34.46203055,0.135042492,174999.99996615236
1305,1430,8960,7.488661552,14.97189058,0.273020302,178650.00000747704
1306,1390,1302,7.964863915,16.21316059,0.718544816,186950.0000491355
1307,1700,3171,6.152549843,17.08975424,0.525508909,188999.99994746546
1308,880,1157,7.389550565,31.51278618,0.593998194,209999.99999203053
1309,1320,8865,7.695115157,15.40541769,0.857828703,215000.00003214838
1310,1210,8075,6.003541906,28.30001617,0.194324854,214999.99999091597
1311,1560,7300,7.048526779,16.85556379,0.751371378,224000.00002366616
1312,2030,24829,7.187884745,13.17628032,0.183447708,224999.99992324857
1313,1680,6755,6.803266499,17.22320831,0.612488297,224999.99996083725
1314,1830,9485,7.006363148,13.45193657,0.955890631,236000.0000624371
1315,1310,9645,7.404168083,20.81884831,0.56107847,242000.00000300905
1316,2060,4030,7.874270089,14.11498652,0.493357154,244615.00003998642
1317,1300,7958,6.585370175,22.9838751,0.922320537,245099.99998494468
1318,1400,8640,7.571500194,21.19457183,0.439260114,253400.0000631236
1319,1480,7480,6.394333013,23.19015312,0.722091776,253999.99998123726
1320,1060,8187,7.440546449,25.53812528,0.863181245,253999.99999436998
1321,1430,9600,7.214227101,24.07155631,0.258019184,266199.99997162557
1322,2495,4400,6.654792634,15.18188542,0.509694638,267000.0000010312
1323,1300,4127,7.165944128,26.41672485,0.808450446,269999.9999832138
1324,1450,6250,7.536971895,23.38627078,0.454730844,277000.0000605538
1325,1180,5002,7.707777715,30.28053901,0.184207855,282508.88892465417
1326,800,6240,6.650396989,52.11630485,0.186144337,285000.000008815
1327,1390,9624,6.432871954,31.18389956,0.325685469,298999.9999811457
1328,1160,11776,6.765113396,37.46419329,0.138058457,305000.0000723543
1329,1680,11193,7.790996576,19.41374562,0.595105192,306000.0000072322
1330,1430,19901,6.961316713,29.38618698,0.126102098,310000.0000334028
1331,1050,1609,6.779191713,44.92672971,0.477161206,325000.0000045438
1332,1720,28000,6.186905822,28.81002273,0.112096055,326000.00004800217
1333,1480,3132,7.687726859,27.64803128,0.848296152,335000.00001034734
1334,2180,7741,6.673652412,21.37312285,0.596232061,341749.999897773
1335,1080,4000,6.232335872,50.96787892,0.07778563,345000.00001059857
1336,2400,9701,6.257952341,23.09206258,0.134715058,355000.00003690016
1337,1270,3200,7.126138341,39.00317201,0.088304339,354999.99993560894
1338,3753,7204,7.371081305,11.7419287,0.718912775,363000.00002423
1339,1300,12240,6.999729717,36.59349561,0.373637766,364999.9999698335
1340,1660,8281,6.430819019,30.95343251,0.930775707,379999.99996657274
1341,2250,3757,7.31125435,22.38524445,0.974047679,394999.99999751756
1342,1820,22320,6.925979705,23.4935042,0.801212487,419999.9999767229
1343,1680,9545,6.645143595,36.59512124,0.259473788,425000.0000071784
1344,1350,6315,7.298126444,40.49944862,0.650507394,428999.9999978826
1345,3890,7140,7.912924024,13.95823819,0.0061531,430000.0001632391
1346,1980,5100,6.821924383,30.32256206,0.658796156,432499.9999910662
1347,4260,18000,6.676276929,14.40069559,0.21161732,435000.0001291047
1348,1610,6480,6.152130781,44.15879312,0.034119982,438749.99998561526
1349,1100,4600,7.95902109,48.27896766,0.746250448,450000.0000389529
1350,1300,3731,7.828834548,43.9896716,0.091802535,450385.71429614373
1351,2230,52983,6.008109073,11.08460776,0.978512264,460000.00003146555
1352,4250,23326,6.068294777,17.49582771,0.097338562,465000.00001786003
1353,1840,5752,6.888395698,36.05729865,0.201565248,465000.00000869064
1354,1400,1243,7.391398112,45.13309741,0.845129364,474800.000047714
1355,1980,12150,6.833773032,29.83431332,0.917926685,479899.9999704895
1356,2360,4367,7.7193181,26.47201275,0.229713617,489999.99995505146
1357,2798,4473,7.568828781,22.68679115,0.575938126,499949.99998534395
1358,2040,8800,7.745248101,29.47399972,0.649984779,510000.00003682927
1359,1400,4000,6.382699595,55.66815708,0.501810665,510250.00002152607
1360,2680,7178,7.197102778,25.99409903,0.263636969,514999.999986571
1361,2050,11900,7.57755195,31.93298504,0.404263522,532500.0000606993
1362,1720,4006,7.994472207,37.98858066,0.394628586,535000.0000390022
1363,1550,12920,6.816791621,45.72351705,0.611811971,537000.000009711
1364,2230,10414,7.866371605,27.91906798,0.668252003,544500.0001254674
1365,1660,34848,7.972682791,23.32507108,0.868513075,550000.00003816
1366,3160,4270,7.858483641,21.52305778,0.611580645,555000.0000291195
1367,4140,9066,6.066859767,22.48836362,0.002986815,564999.9999220228
1368,1940,6000,7.385613439,38.47059563,0.649682904,580000.0000182751
1369,1650,6150,7.381125593,44.93504165,0.941591758,590000.000002064
1370,2020,2750,6.084845533,47.70264261,0.757070817,599000.0000236776
1371,2510,38141,6.16597051,25.06434803,0.901831858,599999.9999733308
1372,1580,7416,6.842845197,53.14893053,0.49993461,599999.9999988042
1373,2740,43101,6.521803832,23.62919019,0.739079384,630000.0000030019
1374,2300,5500,7.680917887,34.45073063,0.624678272,634999.9999888651
1375,2990,5669,7.347774433,28.64163538,0.618124659,654999.9998993322
1376,2190,10370,7.178220909,40.83797334,0.309178193,665000.0000644622
1377,1700,6356,7.653768517,49.27084706,0.820537586,681000.0000022431
1378,3150,7277,7.239490658,29.64150188,0.109325585,681715.9999491726
1379,4490,5099,6.89737968,21.89196982,0.626176016,699999.9998279354
1380,2320,5500,6.971622328,42.13962968,0.480564474,700000.0000495164
1381,2810,5400,7.782043305,32.16264113,0.849108239,738999.9999431674
1382,2920,46355,7.650563086,20.17001908,0.816059776,740000.0001608868
1383,2080,4800,6.305133636,55.85764099,0.24599752,740000.0000910936
1384,3910,8095,6.461974181,29.73327012,0.58783977,782000.0000286514
1385,2000,3800,7.155247126,55.67623973,0.671038332,814999.9999957585
1386,2510,5503,7.810309262,41.17737757,0.296969447,820000.0000768639
1387,3420,8405,6.683684838,36.60463733,0.058455191,840000.0000688909
1388,3040,2800,6.591850159,41.63143704,0.310897299,839999.9999569968
1389,2520,5400,7.594809072,42.85382758,0.495564382,840500.0000222975
1390,2280,4280,6.843154642,54.61522165,0.780911048,875000.0001024808
1391,2680,28014,7.857301501,35.17266729,0.714851615,897999.9999545019
1392,2300,24773,6.28595672,57.80500514,0.412739038,900000.0000511196
1393,2690,7000,7.142360225,46.56681335,0.606325976,924999.9999711119
1394,2410,4560,7.394086575,53.1737854,0.369442618,959999.9999721103
1395,3610,17580,7.830620107,33.3224144,0.189042624,967999.9999519376
1396,3150,34830,7.447415916,38.25808446,0.391258147,999000.0001651171
1397,3650,6982,6.149992894,53.71971746,0.096136651,1210000.0000889618
1398,3240,10800,7.227198833,53.20106986,0.502693861,1285000.0000654159
1399,4700,9160,7.386066068,39.52045343,0.414843506,1400000.0000707791
1400,1010,5490,7.671700246,14.15279367,0.839036901,144999.99998945172
1401,1250,6250,6.356261123,18.31293487,0.239077781,154999.9999824114
1402,1500,4120,6.317937768,15.44299451,0.400110942,156766.66664984814
1403,1590,7617,6.018331044,19.17653385,0.578010475,210000.00000934748
1404,950,7560,7.200627857,26.89110175,0.845914337,229999.9999558103
1405,1530,6375,6.152561239,21.8470783,0.646166216,231000.00005750608
1406,1270,11600,7.568622271,22.75747104,0.316093699,246499.9999198269
1407,1110,26051,7.661338836,18.26203066,0.474473851,250000.00006550577
1408,1470,14821,6.303283866,20.14571692,0.827793443,264000.00002536905
1409,1720,9753,7.762365256,19.70765014,0.024144297,264949.99996466906
1410,1880,7632,7.543472319,18.08402964,0.174342553,266500.0000047184
1411,1590,11914,7.936633105,17.58538289,0.482097503,267500.00005369756
1412,2290,4539,7.533312353,15.77019595,0.670996336,295000.00000206206
1413,2080,9827,7.667370204,16.83873405,0.417449624,300000.0000017205
1414,820,3844,7.527206738,46.68513971,0.409367145,300000.0000274807
1415,1000,905,6.928099591,43.94122626,0.091039021,304999.99998070486
1416,810,4800,7.555103111,47.47759263,0.504220505,308830.7692517663
1417,1460,5040,6.20853136,33.62210566,0.804253984,329932.000022429
1418,2270,8876,6.229109042,23.03872734,0.112690498,332000.0000595189
1419,1700,7800,7.735722511,22.6392074,0.849835844,349000.000035009
1420,2040,22653,6.076052145,25.82800872,0.216927316,350000.0000004886
1421,1320,1824,6.662424392,44.00479967,0.658657709,395000.00001418655
1422,1930,9747,7.311269145,26.89868758,0.286816106,400000.0000262806
1423,1390,7200,7.987999401,32.4059738,0.698724006,400000.00000950287
1424,1670,12056,6.052974929,35.2474535,0.598868651,400000.0000501104
1425,1240,3867,7.060717828,43.93919643,0.560346565,400000.00001170184
1426,1880,10000,7.888392321,25.92575842,0.260083404,405000.00010581815
1427,1240,14404,6.683455998,39.31227664,0.822699841,404999.9999736506
1428,2930,19876,7.440605705,13.05221214,0.840824202,408900.0000055718
1429,1950,52256,7.465401518,25.41834961,0.107588424,411999.99983972433
1430,1260,5000,6.113603508,56.03517668,0.158766121,436500.00000151794
1431,1990,4725,7.628379319,27.28264404,0.855521849,445000.0000239841
1432,2240,7725,6.134984625,30.98872647,0.509394148,450000.0000697859
1433,2590,10002,7.334861392,21.67040047,0.549608661,452000.00001902017
1434,4410,14034,6.471367235,16.32606221,0.066890359,472000.0000516498
1435,2110,10005,7.976957266,24.59450563,0.768587282,475299.99999716197
1436,2320,4344,6.704093428,30.92573693,0.136949321,484991.66673394333
1437,1600,4300,7.911477275,37.79409479,0.193672256,485000.00000066
1438,2590,108900,7.053624318,20.2496616,0.173225291,503000.0002492754
1439,2240,3800,7.087024118,31.64276903,0.284921363,510000.00006904104
1440,2600,5238,7.696364215,25.37679849,0.426565748,524999.9999197489
1441,2630,9216,6.927926728,25.68356431,0.893280498,525000.0000650524
1442,1590,6420,6.954749702,46.79995491,0.257195837,528999.9999637536
1443,2600,5085,6.523506137,30.39269891,0.738752209,539999.9999184287
1444,2450,9488,7.300568667,26.90356111,0.993135787,550000.0000225027
1445,2440,22594,6.064589841,33.16709473,0.541561924,565000.0000385683
1446,1480,5000,6.810112022,55.66555743,0.997010056,595000.0000028566
1447,2760,6850,7.606585422,26.2944942,0.968595344,602499.9999600999
1448,2300,3400,7.924373034,33.26031867,0.47491245,619000.0000546168
1449,1640,4240,7.941049704,46.77801445,0.772047486,635200.0000262224
1450,1730,1229,6.827549298,54.41747262,0.266867393,644999.9999813682
1451,2930,6050,6.901256334,30.28620362,0.921435679,650879.99996368
1452,3310,6166,7.580595735,25.9648803,0.138957534,658000.0000182963
1453,2620,21587,7.438999387,30.69023169,0.459828731,671999.9999335604
1454,2620,6707,7.803187482,32.37772175,0.201744301,672499.9999927181
1455,2330,4000,7.354627372,38.52438745,0.67424359,680000.0000699149
1456,1940,7313,6.011491589,55.38517056,0.888991437,685000.0000614306
1457,2920,9904,7.722791353,29.24020229,0.400297098,689999.9999209493
1458,2390,4555,6.069239689,47.22219742,0.362419416,695000.0000651173
1459,1960,8680,6.195181105,55.59214137,0.892052188,723000.0000345658
1460,2170,2440,7.897696332,42.80729382,0.87536182,750500.0001029486
1461,2900,12160,6.525214924,39.82919239,0.457578221,789999.9999595258
1462,2280,6660,7.511481961,45.63996418,0.76683024,820000.0001056601
1463,2770,9136,7.143933159,41.84266646,0.490113758,859999.9998825211
1464,4140,13392,6.042652305,34.90810879,0.948040675,949999.9999753104
1465,4960,6000,7.125755128,39.46393204,0.706283793,1425000.000039923
1466,1220,3568,6.472220314,18.81474485,0.841676145,168000.00002782446
1467,1290,5000,7.606565232,14.88480404,0.725951476,173666.66672288172
1468,1590,11745,7.428732095,14.54167866,0.209033702,189999.99994519042
1469,1560,7352,6.100509915,18.98928405,0.350558194,196440.00002005664
1470,2120,7560,7.337030431,13.88952931,0.386466486,237481.2500905191
1471,1330,6000,6.580655168,27.38644397,0.007760384,240000.00004540107
1472,1000,4776,6.802565417,32.15670778,0.896514042,247874.99998499927
1473,1050,5850,6.821962376,32.35995711,0.706708691,259999.99997770952
1474,1880,7560,6.406565376,19.95364088,0.81909003,279999.9999242063
1475,1090,5000,6.289584987,39.27611675,0.593252678,287919.7826269523
1476,1210,9525,7.70568454,28.5406169,0.461066872,299950.00003186945
1477,2260,19821,7.231491352,16.57148379,0.269695542,309487.49999841896
1478,1060,5750,7.550989896,37.8384184,0.279593265,314999.9999544385
1479,2280,7200,6.559938262,20.9854033,0.172098375,322000.00006460183
1480,2180,10230,6.72535443,18.62825377,0.754154199,324999.999969811
1481,1490,4522,6.09573912,33.99356984,0.661405302,326983.33329110313
1482,1240,1546,6.772093491,38.6901097,0.487487847,330000.00000524655
1483,2200,7278,6.04768878,25.83742992,0.139388208,349900.0000472269
1484,1550,8509,6.083828222,37.25210994,0.34220586,369000.00004196336
1485,1200,9800,7.054047732,37.7662685,0.785681878,373999.99999211176
1486,1860,3690,7.769768167,25.28713934,0.680355995,384949.9999374103
1487,1220,4800,6.333339053,46.48525824,0.849459111,385000.0000040123
1488,2910,5000,7.384719215,17.36514061,0.591254418,395000.0000312767
1489,1340,4664,7.463758902,39.09309873,0.689806624,415000.0000363871
1490,1510,44000,7.019513563,34.32983504,0.197896705,425000.0000571398
1491,1680,3000,6.929741785,35.66812875,0.46913007,425000.00002798345
1492,1820,8058,6.36324388,36.36192939,0.075840423,425000.00001808204
1493,2220,4000,6.71678567,27.14699782,0.826434874,427000.00006427773
1494,3090,23265,6.270298687,22.19562061,0.191631409,457999.99997040135
1495,2580,11000,7.961703781,19.19578237,0.748990856,459899.9999638098
1496,1820,20349,7.374258872,33.75091267,0.080127925,465000.0000687187
1497,1920,5405,6.873193906,35.14437362,0.705690753,490000.0000380607
1498,2620,6019,6.845963259,25.986472,0.808783812,499431.0000122674
1499,1950,9906,6.023438676,43.1094927,0.396335143,530000.0000319588
1500,2720,4738,7.281219019,27.27103597,0.142019006,545000.0000094603
1501,2000,7350,7.78104431,34.26029331,0.469277186,559999.9999852583
1502,2340,50233,6.949039591,20.13560614,0.689200238,567999.9999370524
1503,4240,25639,7.602461028,17.6490822,0.287769113,624999.9998584881
1504,2670,10082,6.304970792,35.14977642,0.790965871,642000.0000198554
1505,2560,8780,6.502966099,37.11561549,0.422346812,642000.0000079827
1506,1890,5202,7.582503588,45.01767198,0.008995342,645500.0000211964
1507,1740,2500,7.504543413,49.72058509,0.040151492,649999.9999671647
1508,2060,8470,7.6629565,39.52672615,0.478287087,655000.0000485891
1509,3190,11375,7.260369379,25.77935962,0.749940624,659000.0000895284
1510,2310,3570,6.869773695,42.75353388,0.87814526,699999.9999544431
1511,3420,7200,7.36484008,28.12726585,0.123284208,714999.9998947299
1512,2840,4120,6.760977152,37.41942221,0.59246052,735000.0000335277
1513,3990,18897,6.030211043,29.15453586,0.338087616,739999.999993094
1514,2600,4674,7.464794048,37.96201126,0.378775632,750000.0000870237
1515,2310,5100,7.83450658,42.69988751,0.431219777,790000.0000397362
1516,2780,11964,7.411757791,36.40147799,0.850967839,825500.0000045098
1517,4290,37607,6.465312106,23.4321464,0.781775046,840000.0001916975
1518,3060,12095,7.046281997,37.12874673,0.697496238,860000.0001036923
1519,3760,5000,6.145853199,39.71177497,0.049727855,919204.000016064
1520,2500,92347,6.380579101,28.53371985,0.839821621,949999.9997100187
1521,3150,13700,7.863706813,48.88022361,0.424232943,1256500.000115303
1522,5700,20000,7.828692528,28.09505664,0.838574944,1384999.9999156536
1523,1960,3480,6.537560733,22.40295988,0.126897433,289950.0000656919
1524,2080,13189,7.103659109,34.38263125,0.329422187,538888.0000783621
1525,2550,6256,6.258033669,34.47392951,0.941641812,586999.9999992925
1526,1760,1146,7.383686364,46.93070334,0.605314684,615000.0000056915
1527,2675,40910,6.602881366,32.33009598,0.329341365,659999.9999880078
1528,2460,12028,6.353022467,42.21264788,0.435552357,692999.9999024494
1529,1790,12000,6.398541477,19.89633722,0.196913434,243000.0000050925
1530,750,4000,6.025001807,50.24561469,0.952388117,249999.99997936812
1531,1620,7330,7.614998246,36.9631532,0.053953234,459000.0000151827
1532,2780,9900,6.077335353,37.6186972,0.406085753,659999.9999283262
